type_id,start_station_id,dest_station_id,price_start,price_dest,volume_remain_start,volume_remain_dest,supply_start,supply_dest,sell_price_low_dest,sell_price_avg_dest,sell_volume_avg_dest
34792,60003760,60008494,2988000.0,7120000.0,1,1,7,1,33400000.0,33400000.0,10.0
34792,60008494,60004588,7120000.0,188800000.0,1,1,1,1,222200000.0,222200000.0,1.0
34824,60003760,60011866,400000000.0,1267000064.0,1,1,1,1,1267000000.0,1267000000.0,1.0
34828,60003760,60011866,85790000.0,98960000.0,1,1,77,2,76000000.0,76043800.0,54.0
34828,60004588,60011866,81790000.0,98960000.0,1,1,3,2,76000000.0,76043800.0,54.0
34828,60008494,60011866,82580000.0,98960000.0,1,1,114,2,76000000.0,76043800.0,54.0
35006,60008494,60003760,25000.0,39800.0,1,2,1,3,1500000.0,2517860.0,7.0
35038,60003760,60008494,13000.0,15000.0,1,1,3,1,38000.0,38000.0,96.0
35062,60003760,60008494,79780.0,200000.0,10,4,26,12,711400.0,981782.0,80.0
35074,60003760,60011866,358900.0,6666000.0,19,3,33,3,4500000.0,4500000.0,10.0
35074,60005686,60011866,1000000.0,6666000.0,5,3,5,3,4500000.0,4500000.0,10.0
35074,60008494,60003760,30000.0,358900.0,2,19,2,33,85950.0,91215.0,180.0
35074,60008494,60011866,30000.0,6666000.0,2,3,2,3,4500000.0,4500000.0,10.0
35150,60003760,60008494,60000.0,100000.0,1,2,1,2,2000000.0,2000000.0,1.0
35434,60003760,60008494,89970.0,500000.0,4,2,12,2,443300.0,443300.0,14.0
35586,60003760,60008494,58850.0,90000.0,3,1,47,1,100000.0,100000.0,115.0
35656,60003760,60004588,17260.0,71000.0,199,1,2611,1,43000.0,123223.0,296.0
35656,60003760,60008494,17260.0,34980.0,199,80,2611,80,213900.0,235461.0,1114.0
35656,60003760,60011866,17260.0,25970.0,199,80,2611,690,19010.0,24041.8,9184.0
35656,60005686,60004588,51300.0,71000.0,4,1,9836,1,43000.0,123223.0,296.0
35656,60008494,60004588,34980.0,71000.0,80,1,80,1,43000.0,123223.0,296.0
35656,60011866,60004588,25970.0,71000.0,80,1,690,1,43000.0,123223.0,296.0
35656,60011866,60008494,25970.0,34980.0,80,80,690,80,213900.0,235461.0,1114.0
35657,60003760,60008494,194800.0,432900.0,881,91,1044,921,179300.0,210652.0,921.0
35657,60004588,60008494,200000.0,432900.0,1,91,117,921,179300.0,210652.0,921.0
35657,60005686,60003760,170000.0,194800.0,2,881,59,1044,224200.0,253091.0,7649.0
35657,60005686,60004588,170000.0,200000.0,2,1,59,117,240000.0,240000.0,26.0
35657,60005686,60008494,170000.0,432900.0,2,91,59,921,179300.0,210652.0,921.0
35657,60011866,60003760,170100.0,194800.0,7,881,10,1044,224200.0,253091.0,7649.0
35657,60011866,60004588,170100.0,200000.0,7,1,10,117,240000.0,240000.0,26.0
35657,60011866,60008494,170100.0,432900.0,7,91,10,921,179300.0,210652.0,921.0
35658,60003760,60004588,42940.0,74490.0,2,189,2,205,57200.0,79135.9,6304.0
35658,60003760,60008494,42940.0,49350.0,2,2,2,128,46150.0,68630.9,733.0
35658,60003760,60011866,42940.0,74900.0,2,108,2,116,50000.0,72031.6,594.0
35658,60008494,60004588,49350.0,74490.0,2,189,128,205,57200.0,79135.9,6304.0
35658,60008494,60011866,49350.0,74900.0,2,108,128,116,50000.0,72031.6,594.0
35659,60003760,60004588,41210.0,74400.0,326,63,4093,297,150000.0,223300.0,60.0
35659,60008494,60004588,37990.0,74400.0,2156,63,2303,297,150000.0,223300.0,60.0
35659,60011866,60003760,29940.0,41210.0,21,326,373,4093,70210.0,134874.0,16826.0
35659,60011866,60004588,29940.0,74400.0,21,63,373,297,150000.0,223300.0,60.0
35659,60011866,60008494,29940.0,37990.0,21,2156,373,2303,279000.0,336338.0,1158.0
35660,60003760,60004588,22720.0,38000.0,1,6,2,6,40000.0,45375.0,129.0
35660,60003760,60008494,22720.0,55010.0,1,337,2,4145,20000.0,25619.5,4505.0
35660,60003760,60011866,22720.0,25000.0,1,11,2,11,16900.0,22700.4,1084.0
35660,60004588,60008494,38000.0,55010.0,6,337,6,4145,20000.0,25619.5,4505.0
35660,60005686,60008494,39800.0,55010.0,6,337,9,4145,20000.0,25619.5,4505.0
35660,60011866,60004588,25000.0,38000.0,11,6,11,6,40000.0,45375.0,129.0
35660,60011866,60008494,25000.0,55010.0,11,337,11,4145,20000.0,25619.5,4505.0
35661,60003760,60011866,862100.0,949000.0,1,25,5068,212,819600.0,927686.0,73.0
35661,60008494,60011866,825000.0,949000.0,6,25,111,212,819600.0,927686.0,73.0
35662,60008494,60003760,774500.0,869800.0,4,1,170,529,883200.0,951821.0,3791.0
35662,60008494,60004588,774500.0,886900.0,4,17,170,61,876000.0,974830.0,214.0
35681,60003760,60011866,69990000.0,500100000.0,1,1,3,1,500100000.0,500100000.0,1.0
35681,60008494,60011866,300000000.0,500100000.0,1,1,1,1,500100000.0,500100000.0,1.0
35683,60003760,60004588,72480000.0,83800000.0,2,1,255,16,82800000.0,82945900.0,19.0
35683,60005686,60004588,75080000.0,83800000.0,4,1,11,16,82800000.0,82945900.0,19.0
35683,60008494,60004588,75500000.0,83800000.0,1,1,125,16,82800000.0,82945900.0,19.0
35700,60005686,60003760,721000000.0,979900032.0,1,1,1,6,979200000.0,979200000.0,5.0
35770,60003760,60008494,40000.0,118600.0,2,10,2,569,91370.0,91385.9,1046.0
35770,60003760,60011866,40000.0,154400.0,2,56,2,142,108800.0,108800.0,589.0
35770,60004588,60008494,37890.0,118600.0,3,10,929,569,91370.0,91385.9,1046.0
35770,60004588,60011866,37890.0,154400.0,3,56,929,142,108800.0,108800.0,589.0
35770,60005686,60008494,38840.0,118600.0,34,10,208,569,91370.0,91385.9,1046.0
35770,60005686,60011866,38840.0,154400.0,34,56,208,142,108800.0,108800.0,589.0
35770,60008494,60011866,118600.0,154400.0,10,56,569,142,108800.0,108800.0,589.0
35771,60003760,60004588,1415000.0,2180000.0,90,30,496,108,2009000.0,2009890.0,96.0
35771,60003760,60008494,1415000.0,2226000.0,90,20,496,198,1750000.0,1831980.0,171.0
35771,60005686,60004588,1742000.0,2180000.0,12,30,387,108,2009000.0,2009890.0,96.0
35771,60005686,60008494,1742000.0,2226000.0,12,20,387,198,1750000.0,1831980.0,171.0
35771,60011866,60004588,1472000.0,2180000.0,1,30,79,108,2009000.0,2009890.0,96.0
35771,60011866,60008494,1472000.0,2226000.0,1,20,79,198,1750000.0,1831980.0,171.0
35774,60003760,60004588,143400.0,371700.0,502,5,733,143,225000.0,292500.0,268.0
35774,60003760,60008494,143400.0,854900.0,502,22,733,75,376500.0,376693.0,198.0
35774,60003760,60011866,143400.0,175500.0,502,2,733,30,499700.0,499793.0,130.0
35774,60004588,60008494,371700.0,854900.0,5,22,143,75,376500.0,376693.0,198.0
35774,60011866,60004588,175500.0,371700.0,2,5,30,143,225000.0,292500.0,268.0
35774,60011866,60008494,175500.0,854900.0,2,22,30,75,376500.0,376693.0,198.0
35788,60003760,60008494,32190.0,35950.0,2,234,1702,3451,35490.0,35495.4,3291.0
35788,60004588,60003760,20450.0,32190.0,792,2,1134,1702,26340.0,26476.4,3736.0
35788,60004588,60008494,20450.0,35950.0,792,234,1134,3451,35490.0,35495.4,3291.0
35788,60004588,60011866,20450.0,25370.0,792,168,1134,5974,23300.0,23314.3,1353.0
35788,60011866,60003760,25370.0,32190.0,168,2,5974,1702,26340.0,26476.4,3736.0
35788,60011866,60008494,25370.0,35950.0,168,234,5974,3451,35490.0,35495.4,3291.0
35789,60003760,60011866,6870000.0,7976000.0,1,3,3,24,7348000.0,7465890.0,67.0
35789,60004588,60003760,5284000.0,6870000.0,1,1,25,3,5898000.0,6246770.0,325.0
35789,60004588,60011866,5284000.0,7976000.0,1,3,25,24,7348000.0,7465890.0,67.0
35789,60005686,60003760,4496000.0,6870000.0,2,1,146,3,5898000.0,6246770.0,325.0
35789,60005686,60004588,4496000.0,5284000.0,2,1,146,25,6315000.0,6315000.0,15.0
35789,60005686,60011866,4496000.0,7976000.0,2,3,146,24,7348000.0,7465890.0,67.0
35789,60008494,60003760,3997000.0,6870000.0,1,1,418,3,5898000.0,6246770.0,325.0
35789,60008494,60004588,3997000.0,5284000.0,1,1,418,25,6315000.0,6315000.0,15.0
35789,60008494,60011866,3997000.0,7976000.0,1,3,418,24,7348000.0,7465890.0,67.0
35790,60003760,60004588,2116000.0,3400000.0,19,1,906,61,1720000.0,2021770.0,200.0
35790,60003760,60008494,2116000.0,2691000.0,19,6,906,42,1700000.0,1727520.0,479.0
35790,60005686,60004588,2367000.0,3400000.0,1,1,108,61,1720000.0,2021770.0,200.0
35790,60005686,60008494,2367000.0,2691000.0,1,6,108,42,1700000.0,1727520.0,479.0
35790,60008494,60004588,2691000.0,3400000.0,6,1,42,61,1720000.0,2021770.0,200.0
35790,60011866,60003760,1895000.0,2116000.0,1,19,1,906,1408000.0,1520210.0,2682.0
35790,60011866,60004588,1895000.0,3400000.0,1,1,1,61,1720000.0,2021770.0,200.0
35790,60011866,60008494,1895000.0,2691000.0,1,6,1,42,1700000.0,1727520.0,479.0
35794,60004588,60003760,36570.0,54990.0,70,46,765,15952,26210.0,26281.1,63214.0
35794,60008494,60003760,28500.0,54990.0,10,46,247,15952,26210.0,26281.1,63214.0
35794,60008494,60004588,28500.0,36570.0,10,70,247,765,27110.0,27135.5,1127.0
35794,60011866,60003760,25170.0,54990.0,82,46,331,15952,26210.0,26281.1,63214.0
35794,60011866,60004588,25170.0,36570.0,82,70,331,765,27110.0,27135.5,1127.0
35794,60011866,60008494,25170.0,28500.0,82,10,331,247,24000.0,24728.6,3753.0
35795,60003760,60004588,26790.0,31430.0,45,31,10763,55,29900.0,29900.0,251.0
35795,60003760,60008494,26790.0,31800.0,45,79,10763,165,29490.0,29490.0,1409.0
35795,60003760,60011866,26790.0,33860.0,45,62,10763,623,34820.0,34830.9,890.0
35825,60003760,60004588,637200000.0,786300032.0,8,1,55,4,717900000.0,717916000.0,10.0
35825,60005686,60004588,699000000.0,786300032.0,1,1,5,4,717900000.0,717916000.0,10.0
35825,60008494,60004588,699900032.0,786300032.0,1,1,12,4,717900000.0,717916000.0,10.0
35825,60011866,60004588,655000000.0,786300032.0,1,1,10,4,717900000.0,717916000.0,10.0
35826,60003760,60011866,5679000064.0,7814000128.0,1,1,13,1,7813000000.0,7813000000.0,2.0
35826,60004588,60011866,5800000000.0,7814000128.0,1,1,1,1,7813000000.0,7813000000.0,2.0
35826,60005686,60011866,5649999872.0,7814000128.0,1,1,1,1,7813000000.0,7813000000.0,2.0
35826,60008494,60011866,5474999808.0,7814000128.0,1,1,4,1,7813000000.0,7813000000.0,2.0
35832,60003760,60004588,1041000000.0,1214000000.0,1,1,39,3,1166000000.0,1167180000.0,8.0
35832,60008494,60004588,1036000000.0,1214000000.0,1,1,10,3,1166000000.0,1167180000.0,8.0
35833,60003760,60008494,11109999616.0,13450000384.0,2,1,15,8,12910000000.0,12910000000.0,8.0
35833,60003760,60011866,11109999616.0,12389999616.0,2,1,15,2,12390000000.0,12390000000.0,1.0
35833,60004588,60008494,11989999616.0,13450000384.0,1,1,1,8,12910000000.0,12910000000.0,8.0
35833,60005686,60008494,11900000256.0,13450000384.0,1,1,1,8,12910000000.0,12910000000.0,8.0
35835,60003760,60008494,983000000.0,1122000000.0,1,1,21,1,899900000.0,931352000.0,17.0
35835,60004588,60008494,955000000.0,1122000000.0,1,1,4,1,899900000.0,931352000.0,17.0
35835,60005686,60008494,900000000.0,1122000000.0,1,1,2,1,899900000.0,931352000.0,17.0
35835,60005686,60011866,900000000.0,1050000000.0,1,2,2,4,872500000.0,872500000.0,8.0
35836,60008494,60003760,8249999872.0,9400000512.0,1,1,1,5,8580000000.0,8586380000.0,14.0
35836,60008494,60004588,8249999872.0,9450000384.0,1,1,1,1,9450000000.0,9450000000.0,1.0
35840,60003760,60008494,402500000.0,807500032.0,1,1,19,2,807700000.0,807700000.0,3.0
35840,60003760,60011866,402500000.0,897900032.0,1,1,19,1,897800000.0,897800000.0,1.0
35840,60008494,60011866,807500032.0,897900032.0,1,1,2,1,897800000.0,897800000.0,1.0
35841,60003760,60004588,969000000.0,2289999872.0,1,1,2,1,2289000000.0,2289020000.0,1.0
35841,60003760,60008494,969000000.0,1292999936.0,1,1,2,7,1289000000.0,1289000000.0,1.0
35841,60003760,60011866,969000000.0,1880000000.0,1,1,2,3,1873000000.0,1873000000.0,3.0
35841,60008494,60004588,1292999936.0,2289999872.0,1,1,7,1,2289000000.0,2289020000.0,1.0
35841,60008494,60011866,1292999936.0,1880000000.0,1,1,7,3,1873000000.0,1873000000.0,3.0
35841,60011866,60004588,1880000000.0,2289999872.0,1,1,3,1,2289000000.0,2289020000.0,1.0
35877,60003760,60011866,1123000064.0,1547000064.0,1,1,4,1,1546000000.0,1546000000.0,1.0
35878,60003760,60004588,184700000.0,240300000.0,3,1,29,5,238900000.0,238900000.0,4.0
35878,60003760,60008494,184700000.0,253000000.0,3,2,29,9,368900000.0,369159000.0,9.0
35878,60003760,60011866,184700000.0,232800000.0,3,1,29,6,279300000.0,279300000.0,3.0
35881,60003760,60004588,808200000.0,1128999936.0,1,1,10,1,1199000000.0,1199000000.0,1.0
35881,60011866,60004588,872000000.0,1128999936.0,1,1,1,1,1199000000.0,1199000000.0,1.0
35886,60003760,60004588,198500000.0,257100000.0,3,1,20,4,242300000.0,242300000.0,4.0
35886,60003760,60011866,198500000.0,262600000.0,3,1,20,4,256200000.0,256200000.0,4.0
35886,60008494,60004588,215000000.0,257100000.0,1,1,4,4,242300000.0,242300000.0,4.0
35886,60008494,60011866,215000000.0,262600000.0,1,1,4,4,256200000.0,256200000.0,4.0
35891,60003760,60004588,195800000.0,237700000.0,4,1,32,5,234900000.0,234900000.0,3.0
35891,60003760,60008494,195800000.0,225000000.0,4,1,32,6,227300000.0,228007000.0,9.0
35891,60003760,60011866,195800000.0,243700000.0,4,1,32,7,229900000.0,229900000.0,3.0
35892,60003760,60004588,1999000064.0,2352999936.0,2,1,2,1,2352000000.0,2352020000.0,1.0
35892,60005686,60004588,1948999936.0,2352999936.0,1,1,1,1,2352000000.0,2352020000.0,1.0
35892,60008494,60003760,1484999936.0,1999000064.0,1,2,5,2,1087000000.0,1087000000.0,11.0
35892,60008494,60004588,1484999936.0,2352999936.0,1,1,5,1,2352000000.0,2352020000.0,1.0
35892,60008494,60011866,1484999936.0,1684999936.0,1,1,5,1,1447000000.0,1447000000.0,1.0
35892,60011866,60003760,1684999936.0,1999000064.0,1,2,1,2,1087000000.0,1087000000.0,11.0
35892,60011866,60004588,1684999936.0,2352999936.0,1,1,1,1,2352000000.0,2352020000.0,1.0
35894,60003760,60004588,257700000.0,343100000.0,1,1,21,4,357900000.0,357900000.0,1.0
35894,60003760,60008494,257700000.0,295000000.0,1,2,21,10,334600000.0,335721000.0,8.0
35894,60003760,60011866,257700000.0,306600000.0,1,1,21,6,339900000.0,339900000.0,2.0
35894,60008494,60004588,295000000.0,343100000.0,2,1,10,4,357900000.0,357900000.0,1.0
35894,60011866,60004588,306600000.0,343100000.0,1,1,6,4,357900000.0,357900000.0,1.0
35899,60003760,60004588,31740000.0,45680000.0,15,1,25,3,56250000.0,56250000.0,2.0
35899,60003760,60008494,31740000.0,99020000.0,15,1,25,1,225400000.0,225655000.0,13.0
35899,60003760,60011866,31740000.0,41880000.0,15,1,25,14,39980000.0,39980200.0,2.0
35899,60004588,60008494,45680000.0,99020000.0,1,1,3,1,225400000.0,225655000.0,13.0
35899,60005686,60008494,48990000.0,99020000.0,1,1,2,1,225400000.0,225655000.0,13.0
35899,60011866,60008494,41880000.0,99020000.0,1,1,14,1,225400000.0,225655000.0,13.0
35921,60008494,60003760,45500000.0,111600000.0,1,1,8,13,59340000.0,59358400.0,68.0
35922,60003760,60004588,76780000.0,85000000.0,1,3,11,3,84840000.0,84842000.0,5.0
35922,60003760,60008494,76780000.0,95990000.0,1,2,11,4,88440000.0,88451200.0,11.0
35922,60003760,60011866,76780000.0,84960000.0,1,1,11,7,81900000.0,81919600.0,4.0
35922,60004588,60008494,85000000.0,95990000.0,3,2,3,4,88440000.0,88451200.0,11.0
35922,60005686,60008494,84090000.0,95990000.0,1,2,3,4,88440000.0,88451200.0,11.0
35922,60011866,60008494,84960000.0,95990000.0,1,2,7,4,88440000.0,88451200.0,11.0
35923,60003760,60004588,111300000.0,177000000.0,3,1,39,2,177000000.0,177000000.0,1.0
35923,60003760,60011866,111300000.0,187500000.0,3,1,39,6,185000000.0,185000000.0,4.0
35923,60008494,60004588,105500000.0,177000000.0,1,1,9,2,177000000.0,177000000.0,1.0
35923,60008494,60011866,105500000.0,187500000.0,1,1,9,6,185000000.0,185000000.0,4.0
35924,60003760,60011866,113900000.0,147300000.0,5,2,21,6,125000000.0,125000000.0,4.0
35924,60008494,60003760,89560000.0,113900000.0,2,5,3,21,123100000.0,123241000.0,32.0
35924,60008494,60011866,89560000.0,147300000.0,2,2,3,6,125000000.0,125000000.0,4.0
35925,60003760,60004588,72920000.0,97500000.0,1,5,95,8,96470000.0,96470000.0,7.0
35925,60003760,60011866,72920000.0,118000000.0,1,10,95,13,46200000.0,46200000.0,13.0
35925,60004588,60011866,97500000.0,118000000.0,5,10,8,13,46200000.0,46200000.0,13.0
35925,60005686,60004588,86000000.0,97500000.0,1,5,7,8,96470000.0,96470000.0,7.0
35925,60005686,60011866,86000000.0,118000000.0,1,10,7,13,46200000.0,46200000.0,13.0
35925,60008494,60004588,70000000.0,97500000.0,14,5,14,8,96470000.0,96470000.0,7.0
35925,60008494,60011866,70000000.0,118000000.0,14,10,14,13,46200000.0,46200000.0,13.0
35940,60003760,60004588,29970000.0,38250000.0,5,1,32,15,38310000.0,38310000.0,7.0
35940,60003760,60008494,29970000.0,182200000.0,5,1,32,1,44990000.0,143066000.0,2.0
35940,60004588,60008494,38250000.0,182200000.0,1,1,15,1,44990000.0,143066000.0,2.0
35940,60005686,60008494,51390000.0,182200000.0,3,1,5,1,44990000.0,143066000.0,2.0
35940,60011866,60004588,32000000.0,38250000.0,1,1,1,15,38310000.0,38310000.0,7.0
35940,60011866,60008494,32000000.0,182200000.0,1,1,1,1,44990000.0,143066000.0,2.0
35941,60003760,60011866,21900000.0,24890000.0,1,4,2,15,18890000.0,18890000.0,12.0
35941,60005686,60003760,17980000.0,21900000.0,1,1,1,2,17900000.0,17981400.0,87.0
35941,60005686,60008494,17980000.0,20990000.0,1,1,1,28,16950000.0,16974100.0,105.0
35941,60005686,60011866,17980000.0,24890000.0,1,4,1,15,18890000.0,18890000.0,12.0
35941,60008494,60011866,20990000.0,24890000.0,1,4,28,15,18890000.0,18890000.0,12.0
35943,60003760,60004588,19110000.0,34990000.0,1,1,46,1,47500000.0,47500000.0,2.0
35943,60003760,60008494,19110000.0,44000000.0,1,1,46,39,24490000.0,24738600.0,60.0
35943,60004588,60008494,34990000.0,44000000.0,1,1,1,39,24490000.0,24738600.0,60.0
35943,60005686,60008494,39940000.0,44000000.0,1,1,6,39,24490000.0,24738600.0,60.0
35943,60011866,60004588,19510000.0,34990000.0,2,1,9,1,47500000.0,47500000.0,2.0
35943,60011866,60008494,19510000.0,44000000.0,2,1,9,39,24490000.0,24738600.0,60.0
35944,60003760,60008494,263300000.0,500000000.0,1,1,11,1,1399000000.0,1399000000.0,1.0
35944,60003760,60011866,263300000.0,488000000.0,1,1,11,2,487000000.0,487000000.0,1.0
35945,60004588,60003760,52360000.0,65810000.0,1,1,2,8,54150000.0,54233800.0,18.0
35945,60005686,60003760,39990000.0,65810000.0,1,1,2,8,54150000.0,54233800.0,18.0
35945,60005686,60004588,39990000.0,52360000.0,1,1,2,2,39000000.0,39000000.0,3.0
35945,60008494,60003760,32500000.0,65810000.0,1,1,1,8,54150000.0,54233800.0,18.0
35945,60008494,60004588,32500000.0,52360000.0,1,1,1,2,39000000.0,39000000.0,3.0
35947,60004588,60011866,45990000.0,52880000.0,2,1,9,10,52520000.0,52520000.0,7.0
35947,60005686,60003760,44750000.0,49740000.0,1,3,5,17,36030000.0,37256400.0,66.0
35947,60005686,60011866,44750000.0,52880000.0,1,1,5,10,52520000.0,52520000.0,7.0
35947,60008494,60003760,35990000.0,49740000.0,1,3,2,17,36030000.0,37256400.0,66.0
35947,60008494,60004588,35990000.0,45990000.0,1,2,2,9,45590000.0,45590000.0,10.0
35947,60008494,60011866,35990000.0,52880000.0,1,1,2,10,52520000.0,52520000.0,7.0
35949,60003760,60004588,36240000.0,45000000.0,1,3,3,7,44890000.0,44890000.0,8.0
35949,60003760,60008494,36240000.0,158100000.0,1,1,3,1,80000000.0,80000000.0,5.0
35949,60003760,60011866,36240000.0,44900000.0,1,1,3,10,68150000.0,68156400.0,4.0
35949,60004588,60008494,45000000.0,158100000.0,3,1,7,1,80000000.0,80000000.0,5.0
35949,60005686,60004588,40000000.0,45000000.0,2,3,2,7,44890000.0,44890000.0,8.0
35949,60005686,60008494,40000000.0,158100000.0,2,1,2,1,80000000.0,80000000.0,5.0
35949,60005686,60011866,40000000.0,44900000.0,2,1,2,10,68150000.0,68156400.0,4.0
35949,60011866,60008494,44900000.0,158100000.0,1,1,10,1,80000000.0,80000000.0,5.0
35959,60003760,60008494,24920000.0,99990000.0,5,1,50,1,29770000.0,29777500.0,11.0
35959,60004588,60003760,17390000.0,24920000.0,2,5,18,50,14530000.0,14725500.0,81.0
35959,60004588,60008494,17390000.0,99990000.0,2,1,18,1,29770000.0,29777500.0,11.0
35959,60004588,60011866,17390000.0,22000000.0,2,1,18,1,24320000.0,24326400.0,5.0
35959,60005686,60003760,16700000.0,24920000.0,4,5,7,50,14530000.0,14725500.0,81.0
35959,60005686,60008494,16700000.0,99990000.0,4,1,7,1,29770000.0,29777500.0,11.0
35959,60005686,60011866,16700000.0,22000000.0,4,1,7,1,24320000.0,24326400.0,5.0
35959,60011866,60003760,22000000.0,24920000.0,1,5,1,50,14530000.0,14725500.0,81.0
35959,60011866,60008494,22000000.0,99990000.0,1,1,1,1,29770000.0,29777500.0,11.0
35962,60003760,60008494,29790000.0,43990000.0,7,1,10,3,33980000.0,33980000.0,11.0
35962,60005686,60003760,22500000.0,29790000.0,1,7,1,10,13350000.0,13353200.0,42.0
35962,60005686,60008494,22500000.0,43990000.0,1,1,1,3,33980000.0,33980000.0,11.0
35962,60011866,60003760,19840000.0,29790000.0,1,7,10,10,13350000.0,13353200.0,42.0
35962,60011866,60008494,19840000.0,43990000.0,1,1,10,3,33980000.0,33980000.0,11.0
35963,60003760,60004588,10900000.0,17510000.0,1,5,1,7,17500000.0,17500000.0,7.0
35963,60003760,60008494,10900000.0,66490000.0,1,1,1,1,66010000.0,66015200.0,4.0
35963,60003760,60011866,10900000.0,16560000.0,1,2,1,12,16450000.0,16450000.0,2.0
35963,60004588,60008494,17510000.0,66490000.0,5,1,7,1,66010000.0,66015200.0,4.0
35963,60005686,60008494,33490000.0,66490000.0,1,1,5,1,66010000.0,66015200.0,4.0
35963,60011866,60008494,16560000.0,66490000.0,2,1,12,1,66010000.0,66015200.0,4.0
35965,60003760,60004588,10490000.0,23510000.0,2,7,25,9,23400000.0,23400000.0,5.0
35965,60003760,60008494,10490000.0,69900000.0,2,1,25,4,67480000.0,67480000.0,7.0
35965,60003760,60011866,10490000.0,24850000.0,2,1,25,7,24820000.0,24820000.0,9.0
35965,60004588,60008494,23510000.0,69900000.0,7,1,9,4,67480000.0,67480000.0,7.0
35965,60005686,60004588,17390000.0,23510000.0,1,7,7,9,23400000.0,23400000.0,5.0
35965,60005686,60008494,17390000.0,69900000.0,1,1,7,4,67480000.0,67480000.0,7.0
35965,60005686,60011866,17390000.0,24850000.0,1,1,7,7,24820000.0,24820000.0,9.0
35965,60011866,60008494,24850000.0,69900000.0,1,1,7,4,67480000.0,67480000.0,7.0
36334,60003760,60011866,26120000.0,50000000.0,1,1,5,1,30000000.0,30000000.0,2.0
36334,60008494,60003760,13390000.0,26120000.0,1,1,2,5,20000000.0,20000000.0,14.0
36334,60008494,60011866,13390000.0,50000000.0,1,1,2,1,30000000.0,30000000.0,2.0
